avgListPrice,medianPrice,popularity,statecode,city,state,latitude,longitude
143858,80000,52,FL,Gadsden,Florida,30.5562947,-84.6479124
143811,,45,KY,Montgomery,Kentucky,38.0314578,-83.8897057
143697,,49,KY,Logan,Kentucky,36.869834,-86.8621827
143685,,48,NC,Columbus,North Carolina,35.2531698,-82.1970584
143673,,28,OK,Atoka,Oklahoma,34.3859257,-96.1283252
143651,99500,12,VT,Essex,Vermont,44.4905054,-73.1112433
143629,90500,55,WI,Price,Wisconsin,45.7511666,-90.4622144
143467,120000,40,NC,Davidson,North Carolina,35.4993031,-80.8486846
143417,121000,25,OH,Lucas,Ohio,40.7050579,-82.4182204
143345,,16,WI,Fond du Lac,Wisconsin,43.7730448,-88.4470508
143221,114500,19,MI,Muskegon,Michigan,43.2341813,-86.2483921
143108,,132,TX,Trinity,Texas,30.9451862,-95.375496
143088,,23,SD,Charles Mix,South Dakota,43.0985109,-98.3964938
143050,,66,OK,Beaver,Oklahoma,36.8161371,-100.5198713
143047,,13,WV,Pocahontas,West Virginia,38.3101706,-80.0087746
143045,,22,NE,Adams,Nebraska,40.4611108,-96.5094615
142997,,65,IN,Spencer,Indiana,39.2867117,-86.7625058
142995,103750,49,OH,Brown,Ohio,38.9092089,-83.8473015
142858,116800,36,NY,Washington,New York,41.7875713,-73.6771662
142739,,70,MI,Alcona,Michigan,44.6727944,-83.6022398
142719,93000,56,TN,Dyer,Tennessee,36.0667348,-88.9939549
142696,,27,WV,Roane,West Virginia,38.7564882,-81.4278984
142625,,74,OK,Roger Mills,Oklahoma,35.616176,-99.634135
142544,,52,MI,Branch,Michigan,43.9349726,-86.1141045
142317,84000,49,NY,Schoharie,New York,42.6659087,-74.3095787
142274,,42,AL,Walker,Alabama,33.8563605,-87.3016132
142182,,41,WI,Shawano,Wisconsin,44.7822064,-88.6089917
142060,88500,149,GA,Glascock,Georgia,33.2422994,-82.6267345
142015,,38,IA,Clayton,Iowa,42.9038759,-91.1473518
141969,,51,IN,Putnam,Indiana,39.690997,-86.8220341
141950,,230,TX,Roberts,Texas,35.8540979,-100.8903099
141913,120000,123,GA,Bibb,Georgia,32.7865735,-83.7199136
141908,79749,80,TN,Scott,Tennessee,36.3976209,-84.5222189
141852,62250,135,GA,Bacon,Georgia,31.5412085,-82.4319405
141847,81000,48,KY,Hopkins,Kentucky,37.3153093,-87.5791287
141744,94000,45,FL,Washington,Florida,30.548737,-85.684578
141734,260500,12,IA,Woodbury,Iowa,42.3166158,-95.9832577
141667,95500,93,KY,Green,Kentucky,36.9685219,-86.4808043
141618,71666,38,GA,Elbert,Georgia,34.0795372,-82.8640623
141611,,41,IA,Davis,Iowa,40.6913838,-92.3813621
141525,67300,66,FL,Union,Florida,30.0745112,-82.345189
141492,,28,OH,Muskingum,Ohio,39.9478393,-81.9534815
141428,,58,MS,Lincoln,Mississippi,31.5359248,-90.5257823
141423,,140,TX,Cass,Texas,33.0944342,-94.315422
141404,101000,39,IA,Allamakee,Iowa,43.2430754,-91.443469
141283,,11,NC,Onslow,North Carolina,34.6540094,-77.4701972
141233,79900,39,NY,Cattaraugus,New York,42.3292287,-78.8680903
141197,,91,KY,Larue,Kentucky,37.5189552,-85.7256372
141176,87750,23,IA,Webster,Iowa,41.4383427,-92.1690689
141163,,36,MS,Monroe,Mississippi,33.8773585,-88.556531
141121,,48,LA,Avoyelles,Louisiana,30.9711824,-92.0665197
140956,,71,TN,McNairy,Tennessee,35.1183208,-88.556531
140838,,79,IN,Crawford,Indiana,38.3054548,-86.4592091
140818,,56,KY,Greenup,Kentucky,38.5731349,-82.8301677
140739,,53,MN,Lyon,Minnesota,44.3981292,-95.8987139
140667,112000,47,AR,Drew,Arkansas,33.5156463,-91.7538817
140629,103300,45,WI,Marquette,Wisconsin,43.7474805,-89.1387265
140531,,13,KS,Geary,Kansas,38.9984685,-96.7922355
140467,89900,60,MI,Saint Joseph,Michigan,42.0938577,-86.4895463
140420,,64,IL,Washington,Illinois,40.7036482,-89.4073123
140388,,225,TX,Terrell,Texas,32.7359626,-96.2752569
140378,115000,19,PA,Lackawanna,Pennsylvania,41.4421199,-75.5742467
140314,59250,20,AR,Polk,Arkansas,34.5268097,-94.1513764
140250,140000,33,IA,Iowa,Iowa,41.6611277,-91.5301683
140236,99950,11,WV,Wood,West Virginia,39.2154345,-81.4718387
140216,139000,16,NE,Dakota,Nebraska,42.4040965,-96.5356449
140163,52000,70,NC,Sampson,North Carolina,34.9197548,-78.3842227
140137,124900,13,MI,Jackson,Michigan,42.245869,-84.4013462
140031,,19,NE,Saline,Nebraska,40.4930367,-97.179026
139995,,45,MO,McDonald,Missouri,36.617812,-94.315422
139995,,49,NC,Surry,North Carolina,36.3743453,-80.6770787
139893,,31,WV,Nicholas,West Virginia,38.3307714,-80.7657804
139875,120000,70,GA,Peach,Georgia,32.5892926,-83.8260884
139739,,39,OH,Auglaize,Ohio,40.5781556,-84.3542049
139707,,91,IN,Ohio,Indiana,38.9417259,-84.9609464
139621,,22,SD,Beadle,South Dakota,44.4797351,-98.2212979
139588,,74,TX,Kleberg,Texas,32.6715211,-96.6158262
139573,24000,48,AL,Butler,Alabama,32.0895908,-88.2219652
139440,,11,MT,Silver Bow,Montana,45.8804293,-112.5843056
139370,,52,OH,Belmont,Ohio,40.0292374,-81.0389883
139251,,169,TX,San Augustine,Texas,31.5299029,-94.1060282
139196,,23,OK,McIntosh,Oklahoma,35.3466151,-95.6457951
139150,,41,MS,Neshoba,Mississippi,32.8057157,-89.1705998
139131,,37,WI,Lincoln,Wisconsin,44.6180518,-87.6420375
139126,,51,MO,Perry,Missouri,39.4311518,-91.6751596
139117,94500,13,AZ,Apache,Arizona,35.5313224,-109.3783206
139084,127500,18,OK,Washington,Oklahoma,35.0589583,-97.4844761
139011,85750,98,GA,Meriwether,Georgia,33.0561282,-84.6897495
139000,,39,MT,Richland,Montana,47.9200496,-104.8017491
138885,65900,79,TN,Houston,Tennessee,35.2414681,-87.9178052
138846,,64,KY,Hart,Kentucky,37.3101304,-85.8486236
138727,,36,KS,Ford,Kansas,39.2032479,-94.4796001
138722,,245,TX,Wheeler,Texas,35.4453257,-100.2709552
138674,129900,8,AZ,Yuma,Arizona,32.6926512,-114.6276916
138671,,41,MO,Lafayette,Missouri,39.0031288,-93.9878427
138661,,55,WV,Pleasants,West Virginia,39.3761707,-81.1416691
138645,,66,KY,Perry,Kentucky,37.3160706,-83.2077645
138632,68000,59,PA,Potter,Pennsylvania,41.6682559,-77.8367282
138566,,70,KS,Stevens,Kansas,37.186894,-101.2523792
138564,,61,PA,Clearfield,Pennsylvania,0,0
138373,,45,LA,Claiborne,Louisiana,32.5159779,-92.1918032
138294,111550,54,NY,Fulton,New York,43.3228462,-76.4171585
138265,,22,LA,Vermilion,Louisiana,29.8601413,-92.3813621
138146,,39,PA,Bedford,Pennsylvania,40.0186921,-78.5039069
138108,,32,SC,Darlington,South Carolina,34.2998762,-79.8761741
138097,182500,100,NC,Gates,North Carolina,36.4202077,-76.6874701
138066,,51,ND,Bowman,North Dakota,46.1830618,-103.3949061
137997,,35,MS,Grenada,Mississippi,33.7690049,-89.8084192
137980,80000,85,GA,Brooks,Georgia,33.2909517,-84.45937
137871,115850,51,GA,Charlton,Georgia,30.7917361,-82.0842901
137802,,61,KY,Mason,Kentucky,38.6194103,-83.8897057
137743,,35,AR,Searcy,Arkansas,35.2468204,-91.7336846
137658,,35,OH,Clinton,Ohio,40.9267224,-81.6304022
137649,75000,56,CA,Modoc,California,41.4565165,-120.629366
137546,132500,42,OK,Jackson,Oklahoma,34.5834576,-99.456155
137400,,29,KY,Breathitt,Kentucky,37.5359616,-83.336188
137361,68500,69,TN,Weakley,Tennessee,36.3428865,-88.7108964
137360,73000,116,GA,Washington,Georgia,33.7367948,-82.7393089
137291,,95,IA,Audubon,Iowa,41.7180421,-94.9324868
137238,,213,TX,Terry,Texas,33.0909654,-102.3463875
137136,,47,IN,Decatur,Indiana,40.830603,-84.9291329
136981,,17,UT,Millard,Utah,39.0611744,-113.1918021
136937,,29,OH,Ross,Ohio,39.3439085,-84.6688348
136920,,49,MO,Adair,Missouri,40.1993655,-92.539603
136787,112000,33,NC,Rockingham,North Carolina,34.9393201,-79.7739457
136690,,48,MO,Clinton,Missouri,38.3686324,-93.7782689
136687,129900,23,GA,Muscogee,Georgia,32.4794133,-84.8984775
136657,110000,94,NC,Scotland,North Carolina,34.8451203,-79.4703885
136611,,36,ID,Minidoka,Idaho,42.6779139,-114.2512011
136558,117000,129,GA,Jeff Davis,Georgia,31.8234851,-82.605118
136487,,175,TX,Hamilton,Texas,31.7037655,-98.1239231
136411,170000,33,AR,Union,Arkansas,33.1431092,-92.539603
136342,,34,ND,Ransom,North Dakota,46.4937656,-97.6257919
136302,51000,53,AR,Cross,Arkansas,35.2998913,-90.8294002
136078,124500,79,KY,Breckinridge,Kentucky,37.7982002,-86.4592091
135976,,32,LA,Webster,Louisiana,32.7641355,-93.3388917
135948,70000,55,FL,Jackson,Florida,30.3321838,-81.655651
135931,,61,CO,Phillips,Colorado,40.5371334,-102.3463875
135892,92700,76,KY,Muhlenberg,Kentucky,37.1772501,-87.1422895
135872,107500,81,OH,Putnam,Ohio,41.0540759,-84.1857115
135830,,12,KS,Lyon,Kansas,38.3450104,-98.2017268
135747,100000,28,AL,Lawrence,Alabama,34.567428,-87.3016132
135733,,94,MO,Reynolds,Missouri,37.378663,-90.9820668
135725,,31,NM,De Baca,New Mexico,34.2734196,-104.3791912
135659,130500,105,GA,Tattnall,Georgia,32.0634576,-82.0842901
135610,,60,MN,Roseau,Minnesota,48.8460926,-95.762766
135591,89500,76,OH,Gallia,Ohio,38.8619254,-82.345189
135575,103000,25,WI,Adams,Wisconsin,43.956082,-89.8181818
135558,,52,IN,LaGrange,Indiana,41.641717,-85.4166467
135540,,22,AR,Johnson,Arkansas,36.1328564,-94.1654821
135475,106000,44,OK,Murray,Oklahoma,34.4383273,-97.0498442
135465,,61,AR,Howard,Arkansas,34.1318213,-94.028678
135357,,52,MN,Dodge,Minnesota,44.784931,-93.285353
135322,,242,TX,Hansford,Texas,36.3183749,-101.4339148
135293,,80,MI,Missaukee,Michigan,44.366621,-85.023346
135287,,202,TX,Concho,Texas,31.3431641,-99.8124935
135280,,50,OK,Haskell,Oklahoma,35.8203784,-95.674149
135231,,46,MT,Pondera,Montana,48.2321517,-112.2886317
135209,75500,72,OH,Jackson,Ohio,39.0520169,-82.6365536
135129,,65,TX,Anderson,Texas,30.4876971,-95.9924515
134812,,33,LA,Acadia,Louisiana,30.2297347,-92.3813621
134711,,57,MS,Tippah,Mississippi,34.7688097,-88.864698
134654,,71,WI,Pepin,Wisconsin,44.4410785,-92.14795
134617,90300,24,NY,Oneida,New York,43.0925684,-75.6512931
134610,,198,TX,Ward,Texas,31.5395559,-103.1279039
134538,,50,MO,Crawford,Missouri,38.0561057,-91.2891036
134485,,18,IA,Boone,Iowa,42.0597047,-93.8802273
134485,,40,PA,Crawford,Pennsylvania,41.6661391,-80.2767327
134407,,33,WA,Lincoln,Washington,47.8290456,-118.414992
134325,105000,64,MI,Hillsdale,Michigan,41.9200472,-84.6305101
134242,,43,MO,Marion,Missouri,38.6908657,-92.3662985
134148,,26,WV,Mineral,West Virginia,39.4068988,-78.8835548
134139,,28,WV,Jackson,West Virginia,38.8139943,-81.647344
134087,125750,34,PA,Clinton,Pennsylvania,40.4913949,-80.2973027
134024,89000,6,WV,Marion,West Virginia,39.5288627,-80.2321313
133932,,45,KS,Morris,Kansas,38.7144832,-96.663812
133857,77950,40,WI,Marinette,Wisconsin,45.0999849,-87.6306623
133817,,95,MO,Caldwell,Missouri,39.6660775,-93.9878427
133736,,19,MS,Jones,Mississippi,31.5343241,-89.1705998
133728,108000,48,IL,Jefferson,Illinois,38.2267348,-88.864698
133688,,37,MI,Isabella,Michigan,43.598799,-84.8567932
133658,,62,MI,Houghton,Michigan,47.1211331,-88.5694182
133621,,22,MT,Deer Lodge,Montana,46.3990941,-112.7383721
133577,,48,WV,Wirt,West Virginia,39.0436093,-81.3839326
133557,,37,MO,Pulaski,Missouri,37.8727481,-92.2236667
133550,107250,17,OK,Le Flore,Oklahoma,34.8984359,-94.9818513
133379,,61,IN,Posey,Indiana,38.0020359,-87.8942451
133297,,16,AL,Russell,Alabama,32.3552497,-85.1894045
133296,123400,19,SC,Sumter,South Carolina,33.9204354,-80.3414693
133295,63950,94,KY,Caldwell,Kentucky,37.1501019,-87.8942451
133266,,50,SD,Sanborn,South Dakota,44.0403291,-98.0465185
133175,44000,49,FL,Taylor,Florida,30.0993767,-83.6773928
133124,,48,PA,Perry,Pennsylvania,40.371376,-77.2405153
133074,89000,107,GA,Appling,Georgia,33.54609,-82.3163154
133071,118000,29,GA,Liberty,Georgia,31.842969,-81.4718387
132830,,37,WA,Asotin,Washington,46.3393265,-117.0482116
132777,65000,33,AL,Escambia,Alabama,31.1394734,-87.1422895
132724,,108,MO,Holt,Missouri,39.4527802,-94.3421687
132532,,37,TX,Taylor,Texas,30.5707551,-97.4094438
132519,,90,MO,Macon,Missouri,39.7422561,-92.4726859
132450,,240,TX,McMullen,Texas,28.3102323,-98.5721016
132440,,99,KY,McLean,Kentucky,37.5644352,-87.2618328
132343,141476,12,AZ,Graham,Arizona,33.076805,-109.7591675
132338,,42,MN,Fillmore,Minnesota,43.6956298,-92.0665197
132330,,34,IL,Adams,Illinois,40.0577692,-91.135302
132314,,200,TX,Delta,Texas,33.3493128,-95.7721204
132312,,71,NE,Furnas,Nebraska,40.121397,-99.9912254
132242,,34,NY,Herkimer,New York,43.0256259,-74.9859889
132051,117250,23,SC,Laurens,South Carolina,34.4990116,-82.0142597
131959,90000,13,NE,Gage,Nebraska,40.1989041,-96.663812
131866,70000,98,NC,Washington,North Carolina,35.5465517,-77.0521742
131852,,95,KY,Johnson,Kentucky,37.8048335,-82.8640623
131774,,46,PA,McKean,Pennsylvania,41.9968852,-80.1433144
131760,,21,MI,Marquette,Michigan,46.5475825,-87.3955954
131583,,32,MO,Lincoln,Missouri,38.3908555,-93.3346497
131450,115750,56,OK,Noble,Oklahoma,35.1392357,-97.394753
131425,142000,47,CO,Logan,Colorado,40.7056181,-102.989615
131409,82250,121,GA,Dodge,Georgia,32.4081612,-81.8072706
131279,118800,50,OH,Lawrence,Ohio,38.6232686,-82.5185837
131181,40000,41,MI,Sanilac,Michigan,43.4069041,-82.7347142
131086,,27,IA,Benton,Iowa,40.7033242,-94.3582909
131082,,17,IL,Williamson,Illinois,38.9856018,-89.7639829
131058,119750,13,IA,Muscatine,Iowa,41.424473,-91.0432051
131058,,36,LA,Richland,Louisiana,32.3887281,-91.7928402
131046,,163,TX,Refugio,Texas,28.3052838,-97.2752704
131007,,14,MS,George,Mississippi,30.8431226,-88.6723578
130960,,48,TX,Wichita,Texas,33.9309651,-98.7481167
130930,27600,60,IL,Jackson,Illinois,37.7218304,-89.3226954
130901,91000,41,PA,Fayette,Pennsylvania,39.9272324,-79.6502105
130759,,69,OH,Fulton,Ohio,40.4625607,-82.8287895
130710,,138,TX,McCulloch,Texas,31.2016122,-99.2785583
130603,,60,MO,Ralls,Missouri,39.5582351,-91.5983959
130507,,145,TX,Stephens,Texas,32.7399935,-98.8400144
130501,,31,MO,Jasper,Missouri,37.3361642,-94.301336
130442,,79,OH,Noble,Ohio,39.7465639,-81.4278984
130400,,43,SC,Lee,South Carolina,34.1630345,-80.2321313
130332,68000,41,FL,Putnam,Florida,29.6265157,-81.7787021
130304,,18,NE,York,Nebraska,40.8673915,-97.5920867
130113,149900,45,GA,Long,Georgia,31.7755541,-81.8224362
129916,,30,WV,Barbour,West Virginia,39.1398692,-80.0087746
129800,,24,SD,Kingsbury,South Dakota,44.3777311,-97.5247243
129750,,59,LA,Grant,Louisiana,30.7885279,-92.9484868
129737,125000,21,NJ,Salem,New Jersey,39.5717796,-75.4671423
129733,116250,7,OK,Creek,Oklahoma,35.8362494,-96.3226072
129715,,74,MI,Iron,Michigan,46.2758153,-88.4902778
129670,,35,SD,Walworth,South Dakota,45.381146,-100.0944336
129637,125500,69,KY,Floyd,Kentucky,37.5455463,-82.7778579
129607,65000,66,TN,Carroll,Tennessee,35.9917193,-88.4016041
129527,132000,18,IL,Kankakee,Illinois,41.1200325,-87.8611531
129494,,43,AL,Perry,Alabama,32.598888,-87.3016132
129472,105000,66,PA,Sullivan,Pennsylvania,41.4781004,-76.5025742
129465,,84,IN,Martin,Indiana,38.6937856,-86.8220341
129311,,34,AR,Clark,Arkansas,34.0232374,-93.1779659
129300,,210,TX,Sterling,Texas,31.781493,-101.0711758
128979,100000,75,OH,Fayette,Ohio,41.6733839,-84.3268925
128928,,26,UT,Emery,Utah,38.9230307,-111.2487809
128860,,27,AR,Randolph,Arkansas,36.3457918,-90.9820668
128825,,33,SD,McCook,South Dakota,43.6310744,-97.3516558
128758,125000,63,FL,Hamilton,Florida,30.4755958,-82.9501558
128731,72000,103,GA,Upson,Georgia,32.9047684,-84.3121264
128717,,69,IN,Starke,Indiana,41.2715616,-86.6207943
128716,,24,NM,Roosevelt,New Mexico,33.9538388,-103.3587288
128687,,224,TX,Castro,Texas,34.4985047,-102.3463875
128687,,76,MN,Grant,Minnesota,45.084411,-92.9104908
128661,106000,32,OR,Harney,Oregon,43.1423225,-119.0116305
128569,,56,PA,Clarion,Pennsylvania,41.2147851,-79.3853218
128515,,75,IA,Kossuth,Iowa,43.2513384,-94.2333355
128347,,34,IN,Jefferson,Indiana,40.27944,-86.59
128286,108000,23,NY,Niagara,New York,43.3119496,-78.7476208
128253,,40,MI,Wexford,Michigan,44.387157,-85.520024
128132,,33,IL,Carroll,Illinois,42.0385843,-89.9626799
128102,,55,IN,White,Indiana,40.6765551,-86.9824288
127876,98950,64,VA,Halifax,Virginia,36.7659709,-78.9283441
127869,112500,58,NY,Tioga,New York,42.1256317,-76.3637285
127730,,37,IN,Noble,Indiana,41.4277391,-85.354965
127624,,70,MN,Stevens,Minnesota,45.5215118,-95.9522178
127479,,68,OH,Preble,Ohio,39.7778251,-84.6897495
127317,,26,MN,Freeborn,Minnesota,43.76579,-93.5641078
127243,,21,MT,Powell,Montana,46.9311447,-112.9745473
127166,,105,MO,Mercer,Missouri,40.5113975,-93.5321644
126975,,178,TX,Hutchinson,Texas,35.8031909,-101.4339148
126974,,58,IN,Owen,Indiana,38.4937063,-85.5097226
126970,,78,MN,Sibley,Minnesota,44.5502089,-94.1513764
126963,,81,MN,Lincoln,Minnesota,46.210243,-94.6408481
126955,,17,MO,Buchanan,Missouri,39.6349791,-94.8105955
126846,,141,TX,Jim Wells,Texas,27.7841718,-98.0465185
126826,123000,10,MI,Genesee,Michigan,43.0935147,-83.6135572
126781,,72,MO,Dallas,Missouri,37.6853001,-93.0175712
126687,,68,KY,Cumberland,Kentucky,36.9781475,-82.9884955
126618,,92,NC,Hertford,North Carolina,36.1901579,-76.4660519
126552,,14,ME,Somerset,Maine,45.5913402,-69.9999212
126407,,38,AR,Grant,Arkansas,34.2628015,-92.4208713
126359,,16,NM,Cibola,New Mexico,35.0947557,-107.8583868
126355,43750,64,AR,Calhoun,Arkansas,33.5020885,-92.539603
126332,66000,39,OK,Ottawa,Oklahoma,36.7710787,-94.8105955
126291,81000,62,FL,Glades,Florida,26.984415,-81.0754657
126276,,76,IA,Hamilton,Iowa,41.1699246,-92.9034876
126231,,40,MS,Marion,Mississippi,32.4173637,-88.6478207
126179,,74,IN,Scott,Indiana,41.741055,-85.555809
125883,,63,OH,Shelby,Ohio,40.8814452,-82.6618424
125843,,13,NV,Pershing,Nevada,40.5685952,-118.4863963
125747,,88,IN,Switzerland,Indiana,38.8419394,-85.0649071
125681,98750,26,AR,Van Buren,Arkansas,35.436756,-94.348268
125650,68750,67,OK,Blaine,Oklahoma,35.8825489,-98.3964938
125479,100250,45,NY,Lewis,New York,44.275027,-73.5655742
125470,,33,MO,Saint Francois,Missouri,37.7652755,-90.4879916
125398,,129,TX,Young,Texas,33.2200087,-98.7481167
125384,108000,12,GA,Clayton,Georgia,34.8781479,-83.4009933
125338,117970,7,MI,Ingham,Michigan,42.6468943,-84.3542049
125319,90000,72,TN,Obion,Tennessee,36.2589567,-89.1917353
125303,,54,MO,Madison,Missouri,39.4736487,-92.2098988
125283,,25,SC,Union,South Carolina,34.7154122,-81.623711
125275,65250,88,OH,Vinton,Ohio,38.9764655,-82.3415421
125255,,34,LA,Red River,Louisiana,32.0842949,-93.3792057
125218,,65,MN,Lac qui Parle,Minnesota,45.0562676,-96.2006981
125193,,72,IN,Carroll,Indiana,40.542415,-86.5400674
125066,120000,49,NE,Wayne,Nebraska,42.2305588,-97.0178236
125025,,37,ND,Foster,North Dakota,47.4991972,-98.874618
125001,85000,62,KY,Carter,Kentucky,38.3204714,-83.0361376
125000,,77,NE,Harlan,Nebraska,40.1665848,-99.456155
124997,42500,67,FL,Calhoun,Florida,30.3475302,-85.1894045
124953,,189,TX,Carson,Texas,35.4578717,-101.4339148
124913,96500,37,AR,Independence,Arkansas,35.8174139,-91.5983959
124900,,,ID,GOODING,Idaho,42.9387917,-114.7131081
124711,,120,TX,Tyler,Texas,32.3512601,-95.3010624
124563,,24,UT,Carbon,Utah,39.6479807,-110.6168921
124560,,120,KY,Carlisle,Kentucky,38.3120197,-84.027427
124475,,62,OH,Darke,Ohio,40.1056572,-84.6897495
124467,76000,23,WI,Manitowoc,Wisconsin,44.0886059,-87.657584
124422,212000,52,NE,Cuming,Nebraska,41.9540153,-96.8350999
124402,63517,137,GA,Wilkinson,Georgia,32.8024682,-83.1649001
124401,49500,16,OH,Mahoning,Ohio,40.9871753,-80.7214417
124194,53000,84,VA,Russell,Virginia,36.9904385,-82.0842901
124188,110750,72,KY,Lincoln,Kentucky,37.4751264,-84.6479124
124186,,80,IN,Parke,Indiana,39.6992946,-87.1422895
124044,100500,56,OH,Champaign,Ohio,40.1025817,-83.804868
124000,,15,KS,Franklin,Kansas,37.5244779,-94.7049592
123914,,33,MI,Gladwin,Michigan,43.9808549,-84.4864007
123834,,42,NY,Wayne,New York,42.4709046,-77.1055262
123750,,51,MT,Daniels,Montana,48.7744137,-105.7248763
123689,,80,IL,Pike,Illinois,39.5662363,-90.8294002
123678,,51,MI,Delta,Michigan,45.7124142,-86.9844175
123672,,66,MO,Texas,Missouri,37.3673645,-91.9099238
123653,,33,MS,Leake,Mississippi,32.8073509,-89.4742177
123613,148500,74,IL,Johnson,Illinois,37.4203764,-88.90306
123536,,38,WV,Lincoln,West Virginia,38.1761009,-82.0842901
123433,,241,TX,Parmer,Texas,34.4604292,-102.7135121
123396,,72,MI,Presque Isle,Michigan,45.2819607,-83.4658332
123376,,68,MI,Gogebic,Michigan,46.4392785,-89.921474
123306,38900,57,NC,Duplin,North Carolina,34.8840095,-78.0195387
123305,,73,KS,Washington,Kansas,39.8180592,-97.0508605
123270,84750,77,NC,Richmond,North Carolina,35.003045,-79.7848422
123212,,34,NE,Custer,Nebraska,41.3491322,-99.7232673
123067,,105,TX,Limestone,Texas,31.5461078,-96.663812
123046,93450,106,GA,Berrien,Georgia,31.3118535,-83.2077645
123032,,57,KY,Harrison,Kentucky,38.4333045,-84.3542049
123012,,54,WV,Calhoun,West Virginia,38.857973,-81.1196075
123000,,4,AK,Yukon-Koyukuk,Alaska,65.8443667,-153.4302993
122976,96900,17,PA,Luzerne,Pennsylvania,41.1404353,-75.9927652
122920,,18,IN,Vanderburgh,Indiana,38.0806099,-87.5791287
122864,126000,56,NC,Wilson,North Carolina,35.7212689,-77.9155395
122800,,69,MS,Jefferson Davis,Mississippi,31.5825281,-89.8130356
122757,,49,LA,Morehouse,Louisiana,32.796224,-91.7538817
122718,,29,WI,Wood,Wisconsin,42.930861,-87.90712
122704,,31,MS,Wayne,Mississippi,31.7130601,-88.7108964
122681,55000,51,FL,Dixie,Florida,29.5207227,-83.1649001
122650,,206,TX,Hemphill,Texas,31.3407403,-93.846852
122530,,53,MS,Clarke,Mississippi,32.077218,-88.7108964
122515,,43,LA,Allen,Louisiana,31.835278,-93.288333
122499,,67,AR,Nevada,Arkansas,33.6621386,-93.3388917
122459,140500,20,NJ,Cumberland,New Jersey,39.2587106,-75.0611147
122440,113000,43,NY,Montgomery,New York,41.5275938,-74.236816
122401,,57,IA,Buchanan,Iowa,42.4566006,-91.9099238
122393,100500,51,PA,Mifflin,Pennsylvania,40.5695217,-77.4027674
122365,,61,NC,Bertie,North Carolina,36.0245185,-76.964306
122357,,59,MI,Chippewa,Michigan,46.3117082,-84.5932094
122347,,16,IA,Harrison,Iowa,41.6933855,-95.8142885
122294,,78,IL,Marshall,Illinois,39.3914252,-87.6936384
122100,,48,MN,Waseca,Minnesota,44.0770411,-93.5083843
122092,95000,95,GA,Emanuel,Georgia,32.5726629,-82.3017728
122035,,21,KS,Jefferson,Kansas,39.2827652,-95.3102505
122017,,21,IA,Jones,Iowa,42.1516737,-91.135302
121979,,69,IL,Richland,Illinois,38.7212791,-88.0900762
121917,,4,KS,Shawnee,Kansas,39.0228485,-94.7151865
121826,105000,36,AL,Chambers,Alabama,32.9028048,-85.354965
121800,50000,42,IL,Bureau,Illinois,41.3599156,-89.4742177
121740,118250,104,KY,Edmonson,Kentucky,37.1941682,-86.2158497
121558,,57,IL,Pope,Illinois,37.417132,-88.5951751
121546,,65,IA,Shelby,Iowa,41.5161017,-95.45028
121534,109950,,VA,Bristol,Virginia,36.595141,-82.1888089
121485,,77,TX,Hill,Texas,32.0621768,-97.179026
121466,53000,65,OK,Grant,Oklahoma,33.9430894,-95.5138162
121458,,11,NV,Lincoln,Nevada,37.660825,-114.524264
121399,,28,KS,Dickinson,Kansas,38.8505977,-97.179026
121398,,226,TX,Coke,Texas,31.8277663,-100.5296115
121382,,63,NC,Robeson,North Carolina,34.6383858,-79.1096901
121352,91350,29,IL,Clinton,Illinois,40.1536479,-88.9645253
121272,112000,55,NY,Livingston,New York,42.1424234,-73.7779162
121252,88500,7,IL,Madison,Illinois,38.6825502,-90.1570536
121227,,40,SD,Hamlin,South Dakota,44.6998712,-97.179026
121087,,75,MI,Dickinson,Michigan,45.9601394,-87.8616098
121024,,46,KS,Coffey,Kansas,38.2570639,-95.8142885
120980,56500,44,MI,Iosco,Michigan,44.3340462,-83.6386226
120969,,35,WV,Summers,West Virginia,37.5812062,-80.8543847
120950,,26,SC,Cherokee,South Carolina,35.0120404,-81.6035062
120900,,,GA,HABERSHAM,Georgia,34.6478893,-83.5496566
120768,,30,KY,Whitley,Kentucky,36.726335,-84.1857115
120764,,74,OH,Henry,Ohio,41.3659897,-84.0167423
120729,,32,KS,Barton,Kansas,38.3613844,-98.7651482
120708,120500,41,NC,Nash,North Carolina,35.9597948,-77.973865
120692,,61,AL,Marengo,Alabama,32.2459085,-87.7763333
120588,75000,50,NY,Chenango,New York,42.2014637,-75.8766333
120544,61000,81,VA,Wise,Virginia,36.9759345,-82.5757108
120488,114500,124,GA,Lanier,Georgia,31.0291269,-83.0361376
120427,,46,WV,Boone,West Virginia,37.9838605,-81.734942
120400,74750,51,AR,Hempstead,Arkansas,33.6530112,-93.6623239
120390,139900,64,OK,Johnston,Oklahoma,34.2855117,-96.6210611
120342,123250,66,OH,Guernsey,Ohio,40.0731129,-81.4278984
120340,87000,30,MI,Ionia,Michigan,42.9872547,-85.0711174
120322,,63,KS,Osborne,Kansas,39.4388993,-98.6947949
120209,,32,IN,Shelby,Indiana,41.1953592,-87.3479261
120203,92900,64,OH,Hardin,Ohio,40.704961,-83.6773928
120200,,93,MO,Pemiscot,Missouri,36.2195399,-89.8130356
120024,86500,17,KY,Christian,Kentucky,36.8410586,-87.460397
120015,,60,WI,Langlade,Wisconsin,45.220083,-89.0102133
